Recall Reason,Category,Score
"Potential for compromised sterility in breached pouches of specific lots of Reinforced Introducer Sets   Maquet 7 Fr., 7.5 Fr. and 8 Fr. IABs.",Contamination or Sterility Issues,1.0
"The laser engraving of the product incorrectly identifies the 4.3 Tapered Guided Surgery Drill as the ""4.3+ Tapered Guided Surgery Drill"".",Design/Component Flaws,0.6998614072799683
"There is a potential for some systems built between 2014 and Jan 2018 to have a light output falling below the recommended minimum output. This problem has been associated with exposure of the light pipe to elevated temperatures, which is contra-indicated in the Operation, Maintenance, and Service Manual.",Operation or Functional Issues,1.0
"Following Customers complaints, investigations have been initiated on potentially false results obtained on VIDAS 3 with an expired calibration. 
Indeed, the calibrations of assays were valid in the calibration menu whereas in fact the calibrations were expired  and no alarm displayed to warn the users about the expiration date of the calibrations. Software computes results of analysis for assays with expired calibrations. 
The  anomaly is due to an incorrect update of the calibration status by the software.",Expiry Issues,1.0
"It has been reported that use of the mobile receiver with software version SW10617 rev 4.0.1.048 have reported: 1. the receiver becoming stuck on initialization screen when powering on.  This will cause patients not to be able to receive glucose values or alerts; 2. Reinitialization of the receiver without user interaction. If this occurs, the receiver will either reboot and operate normally or require the user to press the Select button on the receiver in order to resume normal operation. In this situation, the user is provided an audio and vibratory alert every 5 minutes. Until the select button is pressed, patients will not receive glucose values or alerts.",Operation or Functional Issues,1.0
"The firm become aware of a potentially defective capacitors on circuit boards installed on certain da Vinci Xi, X and SP system Vision Side Carts (VSC) and/or Patient Side Carts (PSC). As a result, you may experience either vision loss or non-recoverable errors 307 or 319, preventing further use of the system.",Design/Component Flaws,0.7288943529129028
"The firm become aware of a potentially defective capacitors on circuit boards installed on certain da Vinci Xi, X and SP system Vision Side Carts (VSC) and/or Patient Side Carts (PSC). As a result, you may experience either vision loss or non-recoverable errors 307 or 319, preventing further use of the system.",Design/Component Flaws,0.7288943529129028
"The firm become aware of a potentially defective capacitors on circuit boards installed on certain da Vinci Xi, X and SP system Vision Side Carts (VSC) and/or Patient Side Carts (PSC). As a result, you may experience either vision loss or non-recoverable errors 307 or 319, preventing further use of the system.",Design/Component Flaws,0.7288943529129028
There is a potential for blockage of the Hub Attachment Tube.,Design/Component Flaws,0.6905856132507324
"The gas spring on the front and rear protective cover may fail.  There is a low risk of injury to the user resulting from failure of the gas spring. Injury may include impact to the arms, hands or fingers.",Manufacturing Defects,0.7378673553466797
"The gas spring on the front and rear protective cover may fail.  There is a low risk of injury to the user resulting from failure of the gas spring. Injury may include impact to the arms, hands or fingers.",Manufacturing Defects,0.7378673553466797
Cobasinfinity laboratory solution Version 2.4.1 through Version 2.5.4 Using a CommServer Driver - Incorrect Alarm Mapping,Software Issues,0.7783830165863037
"ROi CPS, LLC manufactured custom procedure packs using Clearlink Continu-Flo devices which were subsequently recalled by Baxter Healthcare Corporation.",Design/Component Flaws,0.6660653948783875
"The catheter packaging incorrectly listed the balloon size as 8mm X 20mm instead of the intended size  8mm X 40mm. If undetected, the user will advance the longer than expected balloon to the lesion. The potential exists that upon inflation, non-diseased vessel, kidney or sections of the AV dialysis fistulae may be dilated, potentially causing a varying degree of injury. This may require additional medical or surgical intervention.",Manufacturing Defects,1.0
"On September 27, 2019 Energetiq Technology (the manufacturer) discovered a problem with
their EQ-400-RH-QZ and EQ-400-LH-BK products during routine manufacturing functional
testing. It was noted that a safety interlock within the lamp does not function in a reliable manner
to shut down the system if the laser collimator is removed from the lamp while the system is
operating. This is a potential safety hazard for anyone working on or nearby the lamp.",Operation or Functional Issues,1.0
"Customers have reported incidents where two sets of results report the same Specimen Identifier (Specimen ID) with different results, different Medical Record Number (MRN) and different patient identification (demographics).",Design/Component Flaws,0.6988449096679688
