Product Description,Type,Score
"NATRELLE Resterilizable Sizers for the styles and sizes: Style 15, Style 20, Inspira X (responsive gel), Inspira F (responsive gel), Inspira LP (responsive gel), Inspira M (responsive gel), Inspira L (responsive gel), Inspira ST L (Soft Touch gel), Inspira ST LP (Soft Touch Gel), Inspira ST M (Soft Touch Gel), Inspira ST F (Soft Touch Gel), Inspira ST X (Soft Touch Gel)

Style 10/UDI:
NATRELLE Sty 10-360 Rstrl Sizer Gel Mod	10888628005587
NATRELLE Sty 10-390 Rstrl Sizer Gel Mod	10888628005594
NATRELLE Sty 10-420 Rstrl Sizer Gel Mod	10888628005600
NATRELLE Sty 10-450 Rstrl Sizer Gel Mod	10888628005617
NATRELLE Sty 10-480 Rstrl Sizer Gel Mod	10888628005624
NATRELLE Sty 10-510 Rstrl Sizer Gel Mod	10888628005631
NATRELLE Sty 10-700 Rstrl Sizer Gel Mod	10888628005679
NATRELLE Sty 10-750 Rstrl Sizer Gel Mod	10888628005686
NATRELLE Sty 10-800 Rstrl Sizer Gel Mod	10888628005693

Style 15/UDI:
NATRELLE Sty 15-304 Rstrl Sizer Gel Mid	10888628005778
NATRELLE Sty 15-339 Rstrl Sizer Gel Mid	10888628005785
NATRELLE Sty 15-371 Rstrl Sizer Gel Mid	10888628005792
NATRELLE Sty 15-397 Rstrl Sizer Gel Mid	10888628005808
NATRELLE Sty 15-421 Rstrl Sizer Gel Mid	10888628005815
NATRELLE Sty 15-457 Rstrl Sizer Gel Mid	10888628005822
NATRELLE Sty 15-492 Rstrl Sizer Gel Mid	10888628005839
NATRELLE Sty 15-533 Rstrl Sizer Gel Mid	10888628005846
NATRELLE Sty 15-575 Rstrl Sizer Gel Mid	10888628005853
NATRELLE Sty 15-616 Rstrl Sizer Gel Mid	10888628005860

Style 20/UDI:
NATRELLE Sty 20-350 Rstrl Sizer Gel High	10888628006003
NATRELLE Sty 20-700 Rstrl Sizer Gel High	10888628006102
NATRELLE Sty 20-750 Rstrl Sizer Gel High	10888628006119

Inspira X (responsive Gel)/UDI:
Natrelle Inspira X-Full 205cc Sizer (US)	10888628009431
Natrelle Inspira X-Full 225cc Sizer (US)	10888628009448
Natrelle Inspira X-Full 255cc Sizer (US)	10888628009455
Natrelle Inspira X-Full 285cc Sizer (US)	10888628009462
Natrelle Inspira X-Full 310cc Sizer (US)	10888628009479
Natrelle Inspira X-Full 340cc Sizer (US)	10888628009486
Natrelle Inspira X-Full 375cc Sizer (US)	10888628009493
Natrelle Inspira X-Full 400cc Sizer (US)	10888628009509
Natrelle Inspira X-Full 420cc Sizer (US)	10888628009516
Natrelle Inspira X-Full 445cc Sizer (US)	10888628009523
Natrelle Inspira X-Full 470cc Sizer (US)	10888628009530
Natrelle Inspira X-Full 495cc Sizer (US)	10888628009547
Natrelle Inspira X-Full 525cc Sizer (US)	10888628009554
Natrelle Inspira X-Full 545cc Sizer (US)	10888628009561
Natrelle Inspira X-Full 560cc Sizer (US)	10888628009578
Natrelle Inspira X-Full 580cc Sizer (US)	10888628009585
Natrelle Inspira X-Full 615cc Sizer (US)	10888628009592
Natrelle Inspira X-Full 650cc Sizer (US)	10888628009608
Natrelle Inspira X-Full 700cc Sizer (US)	10888628009615
Natrelle Inspira X-Full 750cc Sizer (US)	10888628009622
Natrelle Inspira X-Full 800cc Sizer (US)	10888628009639

Inspira F (responsive Gel)/UDI:
MSZ-F180	Natrelle Inspira FullProf 180cc Sizer US	10888628009226
MSZ-F200	Natrelle Inspira FullProf 200cc Sizer US	10888628009233
MSZ-F220	Natrelle Inspira FullProf 220cc Sizer US	10888628009240
MSZ-F240	Natrelle Inspira FullProf 240cc Sizer US	10888628009257
MSZ-F265	Natrelle Inspira FullProf 265cc Sizer US	10888628009264
MSZ-F295	Natrelle Inspira FullProf 295cc Sizer US	10888628009271
MSZ-F325	Natrelle Inspira FullProf 325cc Sizer US	10888628009288
MSZ-F335	Natrelle Inspira FullProf 335cc Sizer US	10888628009295
MSZ-F345	Natrelle Inspira FullProf 345cc Sizer US	10888628009301
MSZ-F365	Natrelle Inspira FullProf 365cc Sizer US	10888628009318
MSZ-F385	Natrelle Inspira FullProf 385cc Sizer US	10888628009325
MSZ-F415	Natrelle Inspira FullProf 415cc Sizer US	10888628009332
MSZ-F450	Natrelle Inspira FullProf 450cc Sizer US	10888628009349
MSZ-F485	Natrelle Inspira FullProf 485cc Sizer US	10888628009356
MSZ-F520	Natrelle Inspira FullProf 520cc Sizer US	10888628009363
MSZ-F560	Natrelle Inspira FullProf 560cc Sizer US	10888628009370
MSZ-F605	Natrelle",Other,0.45904284715652466
"Aestiva MRI, Model Numbers:
a) 1006-9310-000
b) 1006-9110-000
c) 1006-9023-000
d) 1006-9028-000
e) 1006-9310-000-305077
f) 1006-9310-000-015243
g) 1006-9310-000-017602
h) 1006-9310-000-103785
I) 1006-9310-000-025109
j) 1006-9310-000-009650
k) 1006-9310-000-015224
l) 1006-9310-000-031881
m) 1006-9310-000-031854
n) 1006-9310-000-026571
",Other,0.34471264481544495
"Aestiva 7900, Model Numbers:
a) 1006-9300-000
b) 1006-9305-000 
c) 1006-9118-000 
d) 1006-9112-000 
e) 1006-9113-000 
f) 1006-9020-000 
g) 1006-9033-000 
h) 1006-9117-000 
i) 1006-9119-000 
j) 1006-9030-000 
k) 1006-9032-000 
l) 1006-9022-000 
m) To be provided 
n) 1006-9120-000 
o) 1006-9027-000 
p) 1006-9003-000 
q) 1006-9025-000 
",Other,0.4065167009830475
"Aespire 7100, Model Numbers:  
1.	1009-9000-000-009469
2.	1009-9000-000
3.	1009-9000-000-013913
4.	1009-9000-000-001366
5.	1009-9000-000-009857
6.	1009-9003-000
7.	1009-9000-000-008120
8.	1009-9000-000-009600
9.	1009-9000-000-014290
10.	1009-9000-000-010585
11.	1009-9000-000-004993
12.	1009-9011-000-004795
13.	1009-9000-000-013407
14.	1009-9000-000-004604
15.	1009-9000-000-017674
16.	1009-9000-000-008763
17.	1009-9000-000-008306
18.	1009-9000-000-003277
19.	1009-9000-000-004166
20.	1009-9000-000-008560
21.	1009-9000-000-000299
22.	1009-9000-000-011444
23.	1009-9000-000-003529
24.	1009-9000-000-005666
25.	1009-9000-000-019821
26.	1009-9011-000
27.	1009-9000-000-017345
28.	1009-9000-000-009893
29.	1009-9000-000-007258
30.	1009-9000-000-004959
31.	1009-9000-000-010185
32.	1009-9000-000-016672
33.	1009-9011-000-017769
34.	1009-9000-000-014329
35.	1009-9011-000-020685
36.	1009-9000-000-026022
37.	1009-9011-000-002912
38.	1009-9000-000-014723
39.	1009-9000-000-013385
40.	1009-9000-000-006725
41.	1009-9000-000-005163
42.	1009-9000-000-004022
43.	1009-9000-000-017939
44.	1009-9000-000-000300
45.	1009-9000-000-018855
46.	1009-9000-000-016724
47.	1009-9000-000-010268
48.	1009-9000-000-011595
49.	1009-9000-000-019277
50.	1009-9011-000-023222
51.	1009-9011-000-015929
52.	1009-9000-000-017824
53.	1009-9000-000-008270
54.	1009-9000-000-010416
55.	1009-9000-000-019089
56.	1009-9000-000-013395
57.	1009-9011-000-021989
58.	1009-9000-000-000517
59.	1009-9000-000-002407
60.	1009-9000-000-008415
61.	1009-9000-000-009597
62.	1009-9000-000-010178
63.	1009-9011-000-010400
64.	1009-9011-000-011366
65.	1009-9000-000-012360
66.	1009-9101-000
67.	1009-9000-000-013787
68.	1009-9000-000-006266
69.	1009-9000-000-014915
70.	1009-9000-000-000290
71.	1009-9000-000-013507
72.	1009-9000-000-011600
73.	1009-9000-000-010595
74.	1009-9000-000-009543
75.	1009-9000-000-011111
76.	1009-9000-000-013378
77.	1009-9000-000-000526
78.	1009-9000-000-010536
79.	1009-9000-000-010116
80.	1009-9000-000-005939
81.	1009-9000-000-008216
82.	1009-9000-000-006786
83.	1009-9000-000-012155
84.	1009-9000-000-012379
85.	1009-9000-000-014000
86.	1009-9011-000-022466
87.	1009-9000-000-009912
88.	1009-9000-000-006906
89.	1009-9000-000-004380
90.	1009-9000-000-010245
91.	1009-9000-000-010413
92.	1009-9000-000-013616
93.	1009-9000-000-009428
94.	1009-9000-000-010597
95.	1009-9000-000-020606
96.	1009-9000-000-010059
97.	1009-9000-000-014122
98.	1009-9000-000-016795
99.	1009-9000-000-012149
100.	1009-9000-000-005760
101.	1009-9000-000-009836
102.	1009-9000-000-016818
103.	1009-9000-000-017699
104.	1009-9000-000-004020
105.	1009-9000-000-013953
106.	1009-9000-000-009583
107.	1009-9000-000-007938
108.	1009-9000-000-007336
109.	1009-9000-000-010435
110.	1009-9011-000-016719
111.	1009-9000-000-024098
112.	1009-9011-000-004634
113.	1009-9011-000-016794
114.	1009-9011-000-005431
115.	1009-9000-000-000598
116.	1009-9011-000-005442
117.	1009-9000-000-022792
118.	1009-9000-000-003950
119.	1009-9000-000-013921
120.	1009-9000-000-011116
121.	1009-9000-000-017203
122.	1009-9000-000-003335
123.	1009-9000-000-008264
124.	1009-9000-000-009868
125.	1009-9011-000-015245
truncated text",Other,0.2690989077091217
"Aestiva 7100, Model Numbers: 

1.	1006-9320-000
2.	1006-9321-000
3.	1006-9320-000-001101
4.	1006-9021-000
5.	1006-9012-000
6.	1006-9111-000
7.	1006-9321-000-007639
8.	1006-9321-000-000023
9.	1006-9321-000-015180
10.	1006-9320-000-010369
11.	1006-9321-000-019486
12.	1006-9321-000-007601
13.	1006-9321-000-009266
14.	1006-9321-000-008526
15.	1006-9321-000-116507
16.	1006-9321-000-009244
17.	1006-9321-000-012769
18.	1006-9320-000-004497
19.	1006-9320-000-009697
20.	1006-9320-000-014484
21.	1006-9321-000-008072
22.	1006-9321-000-007618
23.	1006-9321-000-013784
24.	1006-9320-000-010963
25.	1006-9320-000-014485
26.	1006-9320-000-008839
27.	1006-9321-000-017374
28.	1006-9321-000-014553
29.	1006-9031-000
30.	1006-9321-000-000533
31.	1006-9321-000-007785
32.	1006-9320-000-016418
33.	1006-9320-000-013302
34.	1006-9320-000-020339
35.	1006-9320-000-002141
36.	1006-9320-000-009193
37.	1006-9320-000-014443
38.	1006-9320-000-008124
39.	1006-9321-000-009347
40.	1006-9320-000-009310
41.	1006-9320-000-004623
42.	1006-9321-000-020437
43.	1006-9321-000-025830
44.	1006-9321-000-004690
45.	1006-9321-000-011348
46.	1006-9114-000
47.	1006-9322-000
48.	1006-9321-000-006678
49.	1006-9321-000-043401
50.	1006-9322-000-043399
51.	1006-9320-000-018778
52.	1006-9320-000-010161
53.	1006-9320-000-009400
54.	1006-9320-000-007948
55.	1006-9321-000-001309
56.	1006-9321-000-008305
57.	1006-9321-000-027472
58.	1006-9321-000-008643
59.	1006-9320-000-008841
60.	1006-9320-000-010102
61.	1006-9322-000-020407
62.	1006-9321-000-004831
63.	1006-9320-000-010684
64.	1006-9320-000-014654
65.	1006-9320-000-006392
66.	1006-9320-000-009056
67.	1006-9321-000-025850
68.	1006-9320-000-000473
69.	1006-9320-000-017639
70.	1006-9321-000-003110
71.	1006-9321-000-019653
72.	1006-9321-000-008529
73.	1006-9321-000-010029
74.	1006-9321-000-005790
75.	1006-9320-000-010177
76.	1006-9320-000-028131
77.	1006-9321-000-006318
78.	1006-9322-000-106884
79.	1006-9320-000-004596
80.	1006-9321-000-006645
81.	1006-9321-000-010584
82.	1006-9320-000-007779
83.	1006-9320-000-025679
84.	1006-9320-000-011509
85.	1006-9320-000-008650
86.	1006-9321-000-020045
87.	1006-9321-000-014996
88.	1006-9320-000-015449
89.	1006-9320-000-010685
90.	1006-9321-000-000266
91.	1006-9321-000-019680
92.	1006-9321-000-004778
93.	1006-9321-000-004424
94.	1006-9321-000-008747
95.	1006-9320-000-009249
96.	1006-9320-000-010834
97.	1006-9320-000-022596
98.	1006-9024-000
99.	1006-9026-000
100.	1006-9322-000-011934
101.	1006-9322-000-049412
102.	1006-9322-000-110551
103.	1006-9320-000-019424
104.	1006-9321-000-017187
105.	1006-9321-000-005997
106.	1006-9321-000-091883
107.	1006-9321-000-004524
108.	1006-9321-000-013425
109.	1006-9320-000-015413
110.	1006-9321-000-007378
111.	1006-9320-000-010661
112.	1006-9321-000-005998
113.	1006-9321-000-156642
114.	1006-9320-000-015195
115.	1006-9320-000-017086
116.	1006-9320-000-017852
117.	1006-9321-000-001974
118.	1006-9321-000-010236
119.	1006-9321-000-007641
120.	1006-9321-000-014028
121.	1006-9321-000-015552
122.	1006-9321-000-011524
123.	1006-9321-000-009297
124.	1006-9320-000-017427
125.	1006-9320-000-017498
126.	1006-9321-000-022470
127.	1006-9321-000-024751
128.	1006-9321-000-007642
129.	1006-9321-000-007636
130.	1006-9321-000-029968
131.	1006-9321-000-039161
132.	1006-9321-000-035978
133.	1006-9321-000-011702
134.	1006-9321-000-043612
models truncated",Other,0.28275254368782043
"Medtronic Affinity, 38um Arterial Filter, Catalog number REF 351",Other,0.5799353718757629
"TEKIA Model 872 Single Piece Hydrophilic Acrylic Intraocular Lenses, Diopter 15.0, Sterile.  The firm name on the label is TEKIA, INC., Irvine, CA.",Blood Pumps,0.6309148669242859
"Artis zee/ zeego Interventional Fluoroscopic X-Ray System, Model Number: 10094142, Software Version: VC21C",Other,0.5961542129516602
"smith&nephew PROFIX Mallet, 750 GRAMS, REF 71512452 - Product Usage: The PROFIX Mallet is a reusable surgical instrument used to tap instruments or implants during knee or hip surgery.",Blood Pumps,0.6486389636993408
QuickTox 5 Panel Drug Screen DipCard,Other,0.4825859069824219
"Arrow EZ-IO Intraosseous Vascular Access System 15mm Needle+Stabilizer Kit, Product Code 9018P-VC-005 - Product Usage: The Arrow EZ-IO Intraosseous Vascular Access System provides intraosseous access in the proximal humerus, proximal tibia, and distal tibia of adult and pediatric patients, and the distal femur in pediatric patients when vascular access is difficult to obtain in emergent, urgent, or medically necessary cases for up to 24 hours.",Blood Pumps,0.7507148385047913
"Arrow EZ-IO Intraosseous Vascular Access System 25mm Needle+Stabilizer Kit, Product Code 9001P-VC-005 - Product Usage: The Arrow EZ-IO Intraosseous Vascular Access System provides intraosseous access in the proximal humerus, proximal tibia, and distal tibia of adult and pediatric patients, and the distal femur in pediatric patients when vascular access is difficult to obtain in emergent, urgent, or medically necessary cases for up to 24 hours.",Blood Pumps,0.7507148385047913
"Arrow EZ-IO Intraosseous Vascular Access System 45mm Needle+Stabilizer Kit, Product Code 9079P-VC-005 - Product Usage: The Arrow EZ-IO Intraosseous Vascular Access System provides intraosseous access in the proximal humerus, proximal tibia, and distal tibia of adult and pediatric patients, and the distal femur in pediatric patients when vascular access is difficult to obtain in emergent, urgent, or medically necessary cases for up to 24 hours.",Blood Pumps,0.7507148385047913
"Ascension¿ Silicone PIP-Silicone PIP Sz 1, Model Number: SPIP5201WW - Product Usage:  
The Ascension Silicone PIP implant is intended for cementless replacement of the proximal interphalangeal joint in patients with advanced osteoarthritis, post-traumatic arthritis and rheumatoid arthritis.",Blood Pumps,0.7200872898101807
"Elasto-Gel Absorbent Wound Dressing, Item DR8000.  5 Dressings 4"" x 4"".  Sterile.  UPC  45713-58000  Bacteriostatic",Other,0.5665596723556519
"A1CNow+ Systems (professional use product), Software Version Revision D, REF Numbers US: 3021, 3024;  
EU: 3037, 3038, 3057, 3058",Anesthesia Equipment,0.654094934463501
"A1CNow SELF CHECK (European), Software Version Revision D, REF Numbers 3054, 3062",Other,0.5676721930503845
"Walgreens At-Home A1C Test Kit, Software Version Revision D, REF Number 3056",Other,0.5219764709472656
"ReliOn FastA1C Test, Software Version Revision D, REF Number 3055",Other,0.49617213010787964
"CVS Health At Home A1C Test Kit, Software Version Revision D, REF Number 3059",Other,0.5559107065200806
"Roche Homocysteine-In vitro test for the quantitative determination of total L-homocysteine in human serum and plasma on Roche/Hitachi cobas c systems 
Catalog  Number: 06542921190 - - Product Usage: The assay can assist in the diagnosis of patients suspected of having hyperhomocysteinemia or homocystinuria.",Blood Pumps,0.755204975605011
